Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Adjective_freq
unapproached,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unarousable,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unastonished,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unathletic,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unattainted,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unattributed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unavowed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unbaked,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unbaptized,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unbarred,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unbetrothed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unbilled,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unblended,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unbooked,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unbooted,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unborrowed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unbought,2,2,2,2,0.04,0.4771,0.02,0.4771,Verb,1.0,0.5,Verb.Adjective,1.1,1
unbridgeable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unbriefed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unbruised,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unburied,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unburstable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unbusinesslike,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unbusy,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unbuttoned,18,16,18,16,0.35,1.2788,0.19,1.2304,Verb,17.0,0.94,Verb.Adjective,17.1,1
uncaged,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncalculated,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncapped,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncareful,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncasual,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncelebrated,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unchanneled,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unchic,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unchivalrous,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unclasped,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncleanest,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unclenching,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unclipped,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unclosed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncoachable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncoddled,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncoerced,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncognizant,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncollected,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncommunicable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncomplimentary,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncompounded,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncomprehending,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unconceited,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unconditioned,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unconfused,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unconservative,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unconsummated,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncontained,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncopyable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncorrected,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncorruptible,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncountable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncowed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncrated,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncrazy,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncreated,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncrossable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncrossing,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncrowded,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncrushable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncrushed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uncurious,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undampened,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undatable,2,1,1,1,0.04,0.4771,0.01,0.301,Name,1.0,0.5,Name.Adjective,1.1,1
undated,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undecorated,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undeeded,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undefeatable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undefiled,2,2,2,2,0.04,0.4771,0.02,0.4771,Adjective,1.0,1.0,Adjective,1,1
undeliverable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undelivered,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undemonstrative,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undenied,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undercoating,5,5,3,3,0.1,0.7782,0.06,0.7782,Noun,2.0,0.4,Noun.Verb.Name.Adjective,2.1.1.1,1
underinsured,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
underoccupied,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
underseal,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undersize,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
understudied,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
underused,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
underutilized,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
underwhelming,5,5,4,4,0.1,0.7782,0.06,0.7782,Verb,4.0,0.8,Verb.Adjective,4.1,1
undescending,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undescribable,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undesired,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undiagnosable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undilated,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undimmed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undiscussed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undisguised,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undisputable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undissolved,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undistorted,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undividable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undivulged,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undocked,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undramatic,2,2,1,1,0.04,0.4771,0.02,0.4771,Name,1.0,0.5,Name.Adjective,1.1,1
undraped,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undriven,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undropped,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
undrugged,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unearned,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uneatable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uneducable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unelectable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unenclosed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unendowed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unenforceable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unengaged,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unenigmatical,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unenlightening,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unenthused,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unenviable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unerotic,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unexcelled,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unexpendable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unexpired,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unexploited,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfamous,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfathomed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfeasible,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfelt,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfilial,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfillable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfindable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfittest,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfitting,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfixed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unflagging,4,4,4,4,0.08,0.699,0.05,0.699,Verb,3.0,0.75,Verb.Adjective,3.1,1
unflattered,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfolded,15,12,15,12,0.29,1.2041,0.14,1.1139,Verb,14.0,0.93,Verb.Adjective,14.1,1
unforced,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unforged,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unforseen,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfouled,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfrazzled,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfriended,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfriendliest,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfrocked,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfueled,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfulfillable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unfurled,10,10,10,10,0.2,1.0414,0.12,1.0414,Verb,9.0,0.9,Verb.Adjective,9.1,1
ungagged,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
ungetable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unglamorous,2,1,1,1,0.04,0.4771,0.01,0.301,Name,1.0,0.5,Name.Adjective,1.1,1
ungovernable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
ungrammatical,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
ungroomed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unhailed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unhanded,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unhandsome,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unhappiest,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unharnessed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unhatched,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unheated,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unhindered,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unhonoured,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unhooked,10,9,9,8,0.2,1.0414,0.11,1.0,Verb,9.0,0.9,Verb.Adjective,9.1,1
uni,20,18,11,11,0.39,1.3222,0.21,1.2788,Noun,10.0,0.83,Noun.Name.Adjective,10.1.1,1
unicellular,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unidirectional,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unifocal,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unimprinted,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unimproved,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unindicted,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uninfected,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uninitiated,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
uninsurable,2,2,1,1,0.04,0.4771,0.02,0.4771,Name,1.0,0.5,Name.Adjective,1.1,1
unintimidated,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unison,21,21,21,21,0.41,1.3424,0.25,1.3424,Noun,20.0,0.95,Noun.Adjective,20.1,1
universalist,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unjammed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unjudged,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unkilled,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unlamented,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unleashed,52,49,49,46,1.02,1.7243,0.58,1.699,Verb,51.0,0.98,Verb.Adjective,51.1,1
unleashing,17,14,12,11,0.33,1.2553,0.17,1.1761,Verb,14.0,0.82,Verb.Name.Adjective,14.2.1,1
unleavened,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unlessoned,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unliberated,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unlifted,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unlogged,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unlooked,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unloosed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unloveable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unloyal,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unluckier,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmarketable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmarriable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmarvelous,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmatching,2,1,2,1,0.04,0.4771,0.01,0.301,Verb,1.0,0.5,Verb.Adjective,1.1,1
unmellowed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmeltable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmelted,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmet,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmilled,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmissable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmissed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmixed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmonitored,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmoving,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unmusical,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unnavigable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unnormal,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unnoticeable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unobvious,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unornamented,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unowned,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unparalyzed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unparliamentary,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unperceptive,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unperturbed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unperverted,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unphased,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unplan,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unpleasing,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unplundered,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unpolish,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unpowdered,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unpracticed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unpractised,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unpregnant,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unpreserved,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unpressed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unpretending,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unprocessed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unprogressive,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unprompted,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unproved,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unpublishable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unpunctual,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unpurchased,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrated,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unreasoned,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unreclaimed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrecovered,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unredeemed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrefusable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unregal,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unregarded,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unregenerated,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unreinforced,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrelaxed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrelieved,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unreligious,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unremarked,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unremembered,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unremorseful,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrenewed,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrepaired,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrepeatable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unreportable,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrequested,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrescued,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unreturnable,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrevealing,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrightable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unripened,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrisen,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unrousable,1,1,1,1,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
unruffable,1,1,0,0,0.02,0.301,0.01,0.301,Adjective,1.0,1.0,Adjective,1,1
